"ID","publication_date","best_name","best_name_prob","best_common","best_common_prob","best_full","best_full_prob","article_count","extracted_url","extracted_url_status","extracted_url_coordinates","aug_extracted_url_country","wayback_url","affiliation","authors","grant_ids","grant_agencies","num_citations","aug_affiliation_countries"
"39689042",2024-12-01,"AthRiboNC",0.997146666,"AthRiboNC",0.997146666,"",0,1,"http://bis.zju.edu.cn/athribonc","302","(31.2222,121.4581)","China","None","Department of Bioinformatics, College of Life Sciences, Zhejiang University, Hangzhou 310058, China.","Shen Y, Liu L, Liu E, Li S, Orlov Y, Ivanisenko V, Chen M","","National Natural Sciences Foundation of China, National Natural Sciences Foundation of China, National Natural Sciences Foundation of China, National Natural Sciences Foundation of China, SRTP Program of Zhejiang University",2,"China"
"39874126",2025-01-01,"BbGSD",0.995009482,"BbGSD",0.995009482,"Black-boned Sheep Genome SNP Database",0.937070979,1,"http://202.203.179.115:3838/oarsnpdb","301","",NA,"None","College of Big Data, Yunnan Agricultural University, 452 Fengyuan Road, Panlong District, Kunming, Yunnan 650201, China.","He C, Chen L, Cao J, Zhong Y, Gao Z, Deng W, Zhang J","","Academician and Expert Workstation project, Yunnan Important Science &amp; Technology Specific Project, Agricultural Basic Research of Yunnan Province",0,"China"
"39936323",2025-02-13,"AUGcontext DB",0.965833336,"AUGcontext DB",0.965833336,"Nacional",0.547082841,1,"http://108.161.138.77:8096","200","",NA,"None","mRNA and Cancer Laboratory, Unit of Biomedical Research on Cancer, National Institute of Cancer (INCan), Mexico City, Mexico.","Osnaya VG, GÃ³mez-Romero L, Moreno-Hagelsieb G, HernÃ¡ndez G","","the intramural funding program of National Institute of Cancer",1,"Mexico, Mexico"
"39977983",2025-02-14,"Atomevo-Odor",0.93737641,"Atomevo-Odor",0.93737641,"",0,1,"http://cslodordatabase.7fx.cn","200","(22.2783,114.1747)","China","None","Guangdong Key Laboratory of Food Intelligent Manufacturing, Foshan University, Foshan 528000, China; School of Food Science and Engineering, Foshan University, Foshan 528000, China.","Zhao HY, Xu SM, Xie SN, Ye WL, Li J, Wang LH, Cao SL, Cheng JH, Zeng XA, Ma J","","National Natural Science Foundation of China, National Key Research and Development Program of China, National Key Research and Development Program of China, Ministry of Science and Technology of the People&apos;s Republic of China",2,"China, China"
"40063927",2025-03-10,"ASVirus",0.995126665,"ASVirus",0.995126665,"",0,1,"http://bddg.hznu.edu.cn/asvirus","HTTPConnectionPool(host='bddg.hznu.edu.cn', port=80): Pool is closed.","",NA,"None","Key Laboratory of Elemene Class Anti-cancer Chinese Medicines, School of Pharmacy, Hangzhou Normal University, Hangzhou 311121, China.","Liu YH, Xu HQ, Zhu SS, Hong YF, Li XW, Li HX, Xiong JP, Xiao H, Bu JH, Zhu F, Tao L","","Key Research and Development Program of Zhejiang Province",1,"China"
"40116496",2025-03-21,"ArtSymbioCyc",0.991388261,"ArtSymbioCyc",0.991388261,"",0,1,"http://artsymbiocyc.cycadsys.org","200","(48.8534,2.3488)","France","None","INRAE, INSA Lyon, BF2I, UMR203, Villeurbanne, France.","Baa-Puyoulet P, Gerlin L, Parisot N, Peignier S, Renoz F, Calevro F, Charles H","","Agence Nationale de la Recherche, Agence Nationale de la Recherche",1,"France"
"40123802",2025-02-27,"BGMDB",0.997363758,"BGMDB",0.997363758,"Brain Disease Gut Microbiota Database",0.986604784,1,"http://bgmdb.online/bgmdb","302","(23.1167,113.2500)","China","None","College of Computer Science and Engineering, Guilin University of Technology, Guilin, China.","Shi K, He Q, Zhao P, Li L, Liu Q, Wu Z, Wang Y, Dong H, Yu J","","National Natural Science Foundation of China, Guangxi Innovation-Driven Development Project, Scientific Research and Technology Development Program of Guangxi, Guangxi Key Laboratory of Embedded Technology and Intelligent System",2,"China"
"40170958",2025-03-13,"Bilbao Crystallographic",0.676125417,"Bilbao Crystallographic",0.676125417,"",0,1,"http://www.cryst.ehu.es","HTTPConnectionPool(host='www.cryst.ehu.es', port=80): Pool is closed.","",NA,"None","Karlsruhe Institute of Technology, Institute of Applied Geosciences, Karlsruhe, Germany.","de la Flor G, Wondratschek H, Aroyo MI","","Eusko Jaurlaritza",1,"Germany"
"40414739",2025-05-24,"BGMP",0.99791348,"BGMP",0.99791348,"",0,1,"http://bloodgmp.org","200","(36.8348,-76.0961)","USA","None","Department of Laboratory Medicine, Ruijin Hospital, Shanghai Jiao Tong University School of Medicine, Shanghai, China; Transfusion Department, Ruijin Hospital, Shanghai Jiao Tong University School of Medicine, Shanghai, China.","Gao C, Yu W, Lou C, Lei H, Huang S, Wang X, Li J, Cai X","","National Natural Science Foundation of China, National Natural Science Foundation of China, National Natural Science Foundation of China",1,"China, China"
"40621063",2025-06-20,"BCMA",0.996194005,"BCMA",0.996194005,"Breast Cancer Molecular Atlas",0.980961472,1,"http://lifeome.net/database/bcma","301","(39.9075,116.3972)","China","None","MOE Key Lab of Bioinformatics, BNRIST Bioinformatics Division, Department of Automation, Tsinghua University, Beijing, China.","Guo W, Yin Z, Mei Q, Li L, Gong Y, Li X, Zhang W, Lei W, Liu B, Hou L, Yang M, Gu J","","Key Technologies Research and Development Program, Key Technologies Research and Development Program, China Postdoctoral Science Foundation, National Natural Science Foundation of China, National Natural Science Foundation of China, National Key Research and Development Program of China",0,"China"
"40625145",2025-01-01,"BgDB",0.997130275,"BgDB",0.997130275,"Bitter Gourd Resource Database",0.913302585,1,"http://bgdb.daasbioinfromaticsteam.in/index.php","301","(19.0728,72.8826)","India","None","Division of Agricultural Bioinformatics, ICAR-Indian Agricultural Statistics Research Institute, Library Avenue, PUSA, New Delhi 110012, India.","Saini P, Singh A, Chandra T, Kumar Chaurasia D, Chaudhary K, Jain P, Boopalakrishnan G, Jaiswal S, Dey SS, Behera TK, Basavanneppa Angadi U, Iquebal MA, Kumar D","","Ministry of Agriculture and Farmers Welfare, CABin, Indian Council of Agricultural Research",0,"India"
"40731321",2025-07-29,"BeeBiome",0.996583045,"BeeBiome",0.996583045,"",0,1,"http://www.beebiome.org","301","(37.7621,-122.3971)","USA","None","Department of Ecology and Evolution, University of Lausanne, 1015, Lausanne, Switzerland.","Rech de Laval V, Dainat B, Engel P, Robinson-Rechavi M","","University of Lausanne",0,"Switzerland"
"40880880",2025-08-13,"BioBricks.ai",0.995016253,"BioBricks.ai",0.995016253,"",0,1,"http://biobricks.ai","301","(39.0437,-77.4875)","USA","None","Center for Alternative to Animal Testing, Johns Hopkins University, Baltimore, MD, United States.","Gao Y, Mughal Z, Jaramillo-Villegas JA, Corradi M, Borrel A, Lieberman B, Sharif S, Shaffer J, Fecho K, Chatrath A, Maertens A, Teunis MAT, Kleinstreuer N, Hartung T, Luechtefeld T","","NIEHS NIH HHS, NIEHS NIH HHS",1,"United States"
"40896735",2025-08-13,"BHDB",0.868915007,"BHDB",0.868915007,"Databank",0.554255545,1,"http://bhdb.camh.ca","HTTPConnectionPool(host='bhdb.camh.ca', port=80): Max retries exceeded with url: / (Caused by ProtocolError('Connection aborted.', ConnectionResetError(104, 'Connection reset by peer')))","",NA,"None","Krembil Centre for Neuroinformatics, Centre for Addiction and Mental Health, Toronto, ON, Canada.","Santisteban JA, Rotenberg D, Kloiber S, Maslej MM, Ansari A, Amani B, Courtney D, Farrokhi F, Freeman N, Hassan M, Kwan L, Mozuraitis M, Lau M, Potapova N, Qureshi F, Schoer N, Shen N, Yu J, Coombe N, Hunter K, Selby P, Thomson N, Jankowicz D, Hill SL","","",0,"Canada"
"41092354",2025-10-01,"BAV-LLPS",0.922309577,"BAV-LLPS",0.922309577,"",0,1,"http://bav-llps-db.bioinformatica.org/, http://bav-llps-db.bioinformatica.org/download","301, 301","(39.0437,-77.4875), (39.0437,-77.4875)","USA","None, None","Departamento de Ciencia y TecnologÃ­a, Universidad Nacional de Quilmes, Bernal B1876BXD, Argentina.","Rodriguez CB, Tunque Cahui RR, Demitroff N, Hirsh L, Devos DP, Boccaccio G, Parisi G","","Agencia Nacional de PromociÃ³n CientÃ­fica y TecnolÃ³gica [ANPCyT, Universidad Nacional de Quilmes, Agencia Nacional de PromociÃ³n CientÃ­fica y TecnolÃ³gica [ANPCyT, European Union [Horizon Europe MSCA SE",1,"Argentina"
"41107735",2025-10-17,"BlackPepKB",0.995922506,"BlackPepKB",0.995922506,"Black pepper knowledge base",0.752596915,1,"http://black-pepper-genomic-resource.vercel.app","308","(34.0203,-117.8653)","USA","None","Department of Plant Sciences, Faculty of Science, University of Colombo, Colombo, Sri Lanka.","Bawanga LMD, Wijewardene DRR, Sarathchandra P, Viswakula S, Wickramasuriya AM","","",0,"Sri Lanka"
"41165274",2025-10-30,"ARMAGNHAC",0.73493439,"ARMAGNHAC",0.73493439,"",0,1,"http://armagnhac.laas.fr","301","(43.6043,1.4437)","France","None","LAAS-CNRS, UniversitÃ© de Toulouse, CNRS, Toulouse 31400, France.","Milia V, Rapacioli M, Zanon C, CortÃ©s J, Tarrat N","","",0,"France"
"41334179",2025-11-15,"BMDB",0.998387456,"BMDB",0.998387456,"",0,1,"http://bmdb.jflab.ac.cn:8084","400","",NA,"None","Jinfeng Laboratory, Chongqing 401329, China.","Chen J, Yu H, Bian C, Hu Y, Sui K, Zhang X, Wang Z","","Chongqing Basic Science and Advanced Technology Research Program, National Key Research and Development Program of China, Natural Science Foundation of Chongqing Municipality, Army Medical University, Science-Health Joint Medical Scientific Research Project of Chongqing, National Natural Science Foundation of China, National Natural Science Foundation of China",0,"China"
"41542089",2025-08-05,"BodyMeta",0.983540297,"BodyMeta",0.983540297,"Body Metagenome Database",0.864657909,1,"http://bodymeta.omicsbio.info","301","(22.2783,114.1747)","China","None","Department of Oncology, the First Affiliated Hospital, Sun Yat-sen University, Guangzhou, Guangdong Province 510080, China.","Zhang D, Hu J, Gu B, Cao B, Lu J, Chen Q, Wang L, Pei G, Liu ZX, Cheng MG, Gao S, Li X","","",0,"China"
"37757861",2024-01-01,"cfOmics",0.996988714,"cfOmics",0.996988714,"",0,1,"http://cfomics.ncrnalab.org","200","(37.7621,-122.3971)","USA","None","MOE Key Laboratory of Bioinformatics, Center for Synthetic and Systems Biology, School of Life Sciences, TsinghuaÂ University, BeijingÂ 100084, China.","Li M, Zhou T, Han M, Wang H, Bao P, Tao Y, Chen X, Wu G, Liu T, Wang X, Lu Q, Zhu Y, Lu ZJ","","National Key Research Program of China, National Natural Science Foundation of China, Tsinghua University Guoqiang Institute, Bio-Computing Platform of Tsinghua University Branch of China National Center for Protein Sciences, Tsinghua University Initiative Scientific Research Program of Precision Medicine, Beijing Advanced Innovation Center for Structural Biology, Bioinformatics Platform of National Center for Protein Sciences (Beijing), Tsinghua University Spring Breeze Fund, Bayer Micro-funding, Bioinformatics Platform of National Center for Protein Sciences, National Natural Science Foundation of China",12,"China"
"37823596",2024-01-01,"CancerProteome",0.997465014,"CancerProteome",0.997465014,"",0,1,"http://bio-bigdata.hrbmu.edu.cn/CancerProteome","301","(41.7922,123.4328)","China","http://web.archive.org/web/20260418032026/https://bio-bigdata.hrbmu.edu.cn/CancerProteome/","College of Bioinformatics Science and Technology, Harbin Medical University, Harbin, Heilongjiang Province 150081, China.","Lv D, Li D, Cai Y, Guo J, Chu S, Yu J, Liu K, Jiang T, Ding N, Jin X, Li Y, Xu J","","National Natural Science Foundation of China, Natural Science Foundation of Heilongjiang Province, National Natural Science Foundation of China, National Natural Science Foundation of China, National Natural Science Foundation of China",11,"China"
"37850657",2024-01-01,"CellCommuNet",0.997070313,"CellCommuNet",0.997070313,"",0,1,"http://www.inbirg.com/cellcommunet","301","(34.0737,-118.3720)","USA","http://web.archive.org/web/20260512085421/http://www.inbirg.com/cellcommunet/","Precision Medicine Center, The Second Affiliated Hospital of Chongqing Medical University, ChongqingÂ 400010, China.","Ma Q, Li Q, Zheng X, Pan J","","University Innovation Research Group Project of Chongqing, Natural Science Foundation of Chongqing, Chongqing Medical University, Chongqing Medical University, Chongqing Medical University",17,"China"
"37855686",2024-01-01,"CellSTAR",0.996119499,"CellSTAR",0.996119499,"cell transcriptomic annotation resource",0.854097833,1,"http://idrblab.org/cellstar","301","(34.0737,-118.3720)","USA","None","College of Pharmaceutical Sciences, The Second Affiliated Hospital, Zhejiang University School of Medicine, Zhejiang University, HangzhouÂ 310058, China.","Zhang Y, Sun H, Zhang W, Fu T, Huang S, Mou M, Zhang J, Gao J, Ge Y, Yang Q, Zhu F","","Fundamental Research Funds for Central Universities, National Key Research and Development Program of China, National Natural Science Foundation of China, National Natural Science Foundation of China, National Natural Science Foundation of China, Natural Science Foundation of Zhejiang Province, National Natural Science Foundation of China, Information Technology Centers of Zhejiang University, Key R&amp;D Programs of Zhejiang Province, âDouble Top-Classâ University Projects, Alibaba Cloud, Alibaba-Zhejiang University, National Natural Science Foundation of China, Natural Science Foundation of Jiangsu Province, 'Double Top-Class' University Projects, Westlake Laboratory of Life Sciences and Biomedicine, National Natural Science Foundation of China, National High-Level Talents Special Support Plan of China",12,"China"
"37889038",2024-01-01,"CDS-DB",0.99438714,"CDS-DB",0.99438714,"Cancer Drug-induced gene expression Signature DataBase",0.959050881,1,"http://cdsdb.ncpsb.org.cn","200","(39.9075,116.3972)","China","http://web.archive.org/web/20260512124543/http://cdsdb.ncpsb.org.cn/","State Key Laboratory of Proteomics, Beijing Proteome Research Center, National Center for Protein Sciences (Beijing), Beijing Institute of Lifeomics, Beijing 102206, China.","Liu Z, Chen R, Yang L, Jiang J, Ma S, Chen L, He M, Mao Y, Guo C, Kong X, Zhang X, Qi Y, Liu F, He F, Li D","","National Key Research and Development Program of China, National Natural Science Foundation of China, National Key Research and Development Program of China",5,"China"
"37889041",2024-01-01,"CasPEDIA",0.982229769,"CasPEDIA",0.982229769,"Cas Protein Effector Database",0.742879796,1,"http://caspedia.org","200","(39.0437,-77.4875)","USA","http://web.archive.org/web/20260517202430/http://caspedia.org/","Innovative Genomics Institute, University of California, Berkeley, CAÂ 94720, USA.","Adler BA, Trinidad MI, Bellieny-Rabelo D, Zhang E, Karp HM, Skopintsev P, Thornton BW, Weissman RF, Yoon PH, Chen L, Hessler T, Eggers AR, Colognori D, Boger R, Doherty EE, Tsuchida CA, Tran RV, Hofman L, Shi H, Wasko KM, Zhou Z, Xia C, Al-Shimary MJ, Patel JR, Thomas VCJX, Pattali R, Kan MJ, Vardapetyan A, Yang A, Lahiri A, Maxwell MF, Murdock AG, Ramit GC, Henderson HR, Calvert RW, Bamert RS, Knott GJ, Lapinaite A, Pausch P, Cofsky JC, Sontheimer EJ, Wiedenheft B, Fineran PC, Brouns SJJ, Sashital DG, Thomas BC, Brown CT, Goltsman DSA, Barrangou R, Siksnys V, Banfield JF, Savage DF, Doudna JA","","National Institute of Child Health and Human Development, National Institutes of Health, NIGMS NIH HHS, National Institutes of Health, Lawrence Berkeley National Laboratory, Utrecht University, m-CAFEs Microbial Community Analysis &amp; Functional Evaluation, National Research Service Award, NIGMS NIH HHS, Rose Hills Foundation, US Department of Energy, Office of Science, Office of Biological &amp; Environmental Research, NIGMS NIH HHS, NIGMS NIH HHS, Royal Society of New Zealand, Snow Medical Fellowship, European Research Council, National Institute of General Medical Sciences, Swiss National Science Foundation Mobility Fellowship, Monash Graduate Excellence Scholarship, Montana State University Agricultural Experimental Station, National Science Foundation Graduate Research Fellowship, Pediatric Scientist Development Program Fellowship, Central Project Management Agency, Lithuania, National Institutes of Health, National Health and Medical Research Council Investigator, NICHD NIH HHS, NIGMS NIH HHS, NIH HHS, HHMI, National Health and Medical Research Council Investigator, NIH HHS, European Regional Development Fund, Siebel Foundation, European Molecular Biology Organization, Dutch Research Council (NWO), Edson Initiative for Dementia Care and Solutions, National Institutes of Health, CIRM Training Program, NHLBI NIH HHS, Research Council of Lithuania, NIH HHS, NIAID NIH HHS, Helen Hay Whitney Foundation, Howard Hughes Medical Institute",29,"United States"
"38204924",2024-01-09,"CanVaxKB",0.99832952,"CanVaxKB",0.99832952,"",0,1,"http://violinet.org/canvaxkb","301","(42.2776,-83.7409)","USA","http://web.archive.org/web/20250608185541/https://violinet.org/canvaxkb/","College of Literature, Science, and the Arts, University of Michigan, Ann Arbor, MI 48109, USA.","Asfaw E, Lin AY, Huffman A, Li S, George M, Darancou C, Kalter M, Wehbi N, Bartels D, Fleck E, Tran N, Faghihnia D, Berke K, Sutariya R, Reyal F, Tammam Y, Zhao B, Ong E, Xiang Z, He V, Song J, Seleznev AI, Guo J, Pan Y, Zheng J, He Y","","NIAID NIH HHS, NIAID NIH HHS, National Institute of Allergy and Infectious Diseases, National Institute of Allergy and Infectious Diseases, Undergraduate Research Opportunity Program, University of Michigan",5,"United States"
