ID,publication_date,extracted_url,best_common,best_common_prob,best_full,best_full_prob,best_name,best_name_prob,article_count
34504668,2021-08-17,http://combio.snu.ac.kr/pen,PEN,0.994843125,Protein-gene Expression Nexus,0.95734026,PEN,0.994843125,1
26051695,2015-06-01,http://comirnet.di.uniba.it,ComiRNet,0.991619289,Co-clustered miRNA Regulatory Networks,0.947112972,ComiRNet,0.991619289,1
24225386,2013-11-13,http://commode.i-med.ac.at,COMMODE,0.942243874,,0,COMMODE,0.942243874,1
35559614,2022-05-13,http://commonchemistry.cas.org,CAS Common Chemistry,0.831865092118581,,0,CAS Common Chemistry,0.831865092,1
28322240,2017-03-21,"http://commondataelements.ninds.nih.gov/SCI.aspx, http://www.iscos.org.uk/international-sci-data-sets",ISCIEMEDS,0.977421165,Endocrine and Metabolic Extended Data Set,0.951809481,ISCIEMEDS,0.977421165,1
26620522,2015-11-30,http://comp-sysbio.org/ppim,PPIM,0.989891842,Protein-Protein Interaction Database for Maize,0.972055906,PPIM,0.989891842,1
34120586,2021-06-13,http://compbio-zhanglab.org/NUCOME,NUCOME,0.996816218,,0,NUCOME,0.996816218,1
30805645,2019-01-01,http://compbio.clemson.edu/pkad,PKAD,0.989784598,,0,PKAD,0.989784598,1
23282057,2012-12-12,http://compbio.ddns.comp.nus.edu.sg:8080/IntPath,IntPath,0.992235899,Integrated Pathway gene relationship database,0.725374699,IntPath,0.992235899,1
37183478,2023-07-01,http://compbio.fmph.uniba.sk/y-mtptm,y-mtPTM,0.740211774905523,yeast mitochondrial posttranslational modification,0.851016862051828,yeast mitochondrial posttranslational modification,0.851016862,1
37847815,2023-10-01,http://compbio.iitr.ac.in/dispel,DISPEL,0.996605098247528,Diseases Plants Eliminate,0.976143879549844,DISPEL,0.996605098,1
22064851,2011-11-07,http://compbio.mit.edu/HaploReg,HaploReg,0.996389806,,0,HaploReg,0.996389806,1
24253304,2013-11-18,"http://compbio.tongji.edu.cn/cr, http://cistrome.org/cr",CR Cistrome,0.879878566,,0,CR Cistrome,0.879878566,1
"22080514, 24163105",2013-10-24,http://compbio.uthsc.edu/miRSNP,PolymiRTS,0.997374415,polymorphism in microRNA target site,0.918009511,PolymiRTS,0.997374415,2
"23180788, 26578591",2015-11-17,http://compbio.uthsc.edu/SomamiR,SomamiR,0.985346377,,0,SomamiR,0.985346377,2
23228284,2012-12-10,http://compfly.bio.ub.es/CBS,CBS,0.998403251,Conserved regulatory Binding Sites,0.973923177,CBS,0.998403251,1
"33835460, 25378335",2021-01-01,http://compgenomics.utsa.edu/MeTDB,MeT-DB,0.995145404,MethylTranscriptome DataBase,0.968732161,MeT-DB,0.995145404,2
29126312,2018-01-01,"http://compgenomics.utsa.edu/MeTDB/, http://www.xjtlu.edu.cn/metdb2",Met-DB,0.965683778,,0,Met-DB,0.965683778,1
25348397,2014-10-27,http://ComPPI.LinkGroup.hu,ComPPI,0.99763155,,0,ComPPI,0.99763155,1
26088800,2015-06-17,http://comprec-lin.iiar.pwr.edu.pl/amyload,AmyLoad,0.924672663,,0,AmyLoad,0.924672663,1
33426407,2019-11-01,http://comptox.epa.gov/dashboard,DSSTox,0.9958359,Toxicity,0.549814343,DSSTox,0.9958359,1
24561221,2014-02-19,http://compubio.in/mitosatplant,MitoSatPlant,0.997031987,,0,MitoSatPlant,0.997031987,1
35435220,2022-05-01,http://computationalbiology.cn/humanVirusBase,HVD,0.919014275074005,Human Virus Database,0.602414339780807,HVD,0.919014275,1
36917599,2023-03-01,http://conglab.swmed.edu/AFTM,AFTM,0.899130523204803,AlphaFold Transmembrane proteins,0.931475423276424,AlphaFold Transmembrane proteins,0.931475423,1
32754758,2020-01-01,http://conomode.qnlm.ac/conomode/conomode/index,ConoMode,0.997492313,,0,ConoMode,0.997492313,1
"34850110, 27606777, 23143270",2022-01-01,http://consensuspathdb.org,ConsensusPathDB,0.997402191,,0,ConsensusPathDB,0.997402191,3
31702846,2019-11-22,http://consurfdb.tau.ac.il,ConSurf,0.988563061,,0,ConSurf,0.988563061,1
33798715,2021-03-30,http://convida.inf.um.es,COnVIDa,0.995118141,,0,COnVIDa,0.995118141,1
32719467,2020-07-27,http://coralsnp.science.psu.edu/galaxy,STAGdb,0.743933082,,0,STAGdb,0.743933082,1
33382885,2020-12-01,http://corkoakdb.org,CorkOakDB,0.994003475,Genome,0.661612511,CorkOakDB,0.994003475,1
34016708,2021-06-01,http://coronacentral.ai,CoronaCentral,0.994874954,,0,CoronaCentral,0.994874954,1
24991954,2014-07-01,http://cortecon.neuralsci.org,CORTECON,0.730165362,,0,CORTECON,0.730165362,1
24466021,2014-01-17,http://corynebacterium.um.edu.my,CoryneBase,0.996892035,,0,CoryneBase,0.996892035,1
27242036,2016-05-30,"http://cosbi.ee.ncku.edu.tw/CoopTFD/, http://cosbi2.ee.ncku.edu.tw/CoopTFD",CoopTFD,0.997820497,Cooperative Transcription Factors Database,0.965329289,CoopTFD,0.997820497,1
28704505,2017-07-13,"http://cosbi.ee.ncku.edu.tw/CSmiRTar/, http://cosbi4.ee.ncku.edu.tw/CSmiRTar",CSmiRTar,0.990449607,Condition-Specific miRNA Targets,0.896995284,CSmiRTar,0.990449607,1
35356542,2022-03-10,http://cosbi.ee.ncku.edu.tw/KDmarkers,KDmarkers,0.942560017108917,,0,KDmarkers,0.942560017,1
27392072,2016-07-08,"http://cosbi.ee.ncku.edu.tw/YCRD/, http://cosbi2.ee.ncku.edu.tw/YCRD",YCRD,0.992400229,Yeast Combinatorial Regulation Database,0.966890701,YCRD,0.992400229,1
25522035,2014-12-08,http://cosbi3.ee.ncku.edu.tw/yna,YNA,0.981317759,Yeast Nucleosome Atlas,0.915188857,YNA,0.981317759,1
24608172,2014-03-07,http://cosbi3.ee.ncku.edu.tw/YTRP,YTRP,0.992604494,Yeast Transcriptional Regulatory Pathway,0.94507375,YTRP,0.992604494,1
30048518,2018-07-26,http://cosbi4.ee.ncku.edu.tw/YARG,YARG,0.993278623,Yeast Arsenic-Related Genes,0.992494863,YARG,0.993278623,1
30357353,2019-01-01,http://cosbi6.ee.ncku.edu.tw/piRTarBase,piRTarBase,0.99358052,,0,piRTarBase,0.99358052,1
34976312,2021-12-07,http://cosbi7.ee.ncku.edu.tw/LCMD,LCMD,0.993581444,Lung Cancer Metabolome Database,0.985615373,LCMD,0.993581444,1
34285772,2021-06-24,http://cosbi7.ee.ncku.edu.tw/YPIBP,YPIBP,0.980853081,Yeast Phosphoinositide-Binding Proteins,0.98663541,Yeast Phosphoinositide-Binding Proteins,0.98663541,1
22127861,2011-11-29,http://cossmos.slu.edu,RNA CoSSMos,0.782637835,RNA Characterization of Secondary Structure Motifs,0.77531596,RNA CoSSMos,0.782637835,1
29059383,2018-01-01,http://cosylab.iiitd.edu.in/flavordb,FlavorDB,0.997247577,,0,FlavorDB,0.997247577,1
33238002,2020-11-01,http://cosylab.iiitd.edu.in/recipedb,RecipeDB,0.99755621,,0,RecipeDB,0.99755621,1
36094905,2022-09-01,"http://cotton.zju.edu.cn/, http://cotton.zju.edu.cn",COTTONOMICS,0.995148658752441,,0,COTTONOMICS,0.995148659,1
28595571,2017-06-08,http://cottonfgd.org,CottonFGD,0.992367327,Cotton Functional Genomic Database,0.977265196,CottonFGD,0.992367327,1
32890396,2021-01-01,http://cov3d.ibbr.umd.edu,CoV3D,0.995971898,,0,CoV3D,0.995971898,1
33009914,2021-08-01,http://covdb.popgenetics.net,CoVdb,0.996979177,coronavirus database,0.904240698,CoVdb,0.996979177,1
36763096,2023-02-01,http://covicdb.lji.org,COVIC-DB,0.991468379894892,Coronavirus Immunotherapeutic Consortium Database,0.912164729833603,COVIC-DB,0.99146838,1
33035337,2021-01-01,http://covirus.cc/drugs,DockCoV2,0.975444973,,0,DockCoV2,0.975444973,1
33276297,2020-11-21,http://covp.immt.res.in,DBCOVP,0.997579992,,0,DBCOVP,0.997579992,1
34931882,2021-12-21,http://coxbase.q-gaps.de,CoxBase,0.994834006,,0,CoxBase,0.994834006,1
"36350658, 23203868, 25392420, 30462320",2023-01-01,http://coxpresdb.jp,COXPRESdb,0.98220855,,0,COXPRESdb,0.98220855,4
21269480,2011-01-26,http://cpass.unl.edu,CPASS,0.901464581,ite Structures,0.53467082,CPASS,0.901464581,1
36883717,2023-03-01,http://cpclab.uni-duesseldorf.de/topenzyme,TopEnzyme,0.99215042591095,,0,TopEnzyme,0.992150426,1
22120664,2011-11-26,http://cpgr.plantbiology.msu.edu,CPGR,0.99133648,Comprehensive Phytopathogen Genomics Resource,0.985549808,CPGR,0.99133648,1
36006844,2022-08-01,http://cpmcp.top,CPMCP,0.919861078262329,,0,CPMCP,0.919861078,1
36318256,2023-01-01,http://cr.liclab.net/crdb,CRdb,0.995674848556519,,0,CRdb,0.995674849,1
37181287,2022-11-28,http://crac.oncoatlas.ru,CRAC,0.994566440582275,Clinical Relevance of Alterations in Cancer,0.977115963896116,CRAC,0.994566441,1
25392419,2014-11-11,http://crdd.osdd.net/raghava/ahtpdb,AHTPDB,0.997885823,,0,AHTPDB,0.997885823,1
26861916,2016-02-10,http://crdd.osdd.net/raghava/apocand,ApoCanD,0.977928281,,0,ApoCanD,0.977928281,1
23486013,2013-01-01,http://crdd.osdd.net/raghava/cancerdr,CancerDR,0.992159104,cancer drug resistance database,0.807872832,CancerDR,0.992159104,1
28473704,2017-05-04,http://crdd.osdd.net/raghava/cancerpdf,CancerPDF,0.993715048,Cancer Peptidome Database of bioFluids,0.919792932,CancerPDF,0.993715048,1
25270878,2014-09-30,http://crdd.osdd.net/raghava/cancerppd,CancerPPD,0.996373594,,0,CancerPPD,0.996373594,1
"26953092, 24174543",2016-03-08,http://crdd.osdd.net/raghava/hemopi,Hemolytik,0.997379065,,0,Hemolytik,0.997379065,2
24670875,2014-03-27,http://crdd.osdd.net/raghava/herceptinr,HerceptinR,0.99444294,Herceptin,0.511912823,HerceptinR,0.99444294,1
22022467,2011-10-11,http://crdd.osdd.net/raghava/hivsir,HIVsirDB,0.950383782,,0,HIVsirDB,0.950383782,1
37291365,2023-06-08,"http://crdd.osdd.net/raghava/hmrbase/, http://webs.iiitd.edu.in/raghava/hmrbase2",Hmrbase2,0.99397623538971,,0,Hmrbase2,0.993976235,1
23203877,2012-11-29,http://crdd.osdd.net/raghava/npact,NPACT,0.997277677,Naturally Occurring Plant-based Anti-cancer Compound-Activity-Target database,0.987839665,NPACT,0.997277677,1
24923818,2014-06-12,http://crdd.osdd.net/raghava/parapep,ParaPep,0.996673524,,0,ParaPep,0.996673524,1
24569397,2014-02-26,http://crdd.osdd.net/raghava/pcmdb,PCMdb,0.994843006,Pancreatic Cancer Methylation Database,0.990767524,PCMdb,0.994843006,1
27819351,2016-11-07,http://crdd.osdd.net/raghava/peplife,PEPlife,0.99723953,,0,PEPlife,0.99723953,1
22509333,2012-04-11,http://crdd.osdd.net/raghava/polysacdb,PolysacDB,0.988787591,,0,PolysacDB,0.988787591,1
26527728,2015-11-02,http://crdd.osdd.net/raghava/satpdb,SATPdb,0.998526931,,0,SATPdb,0.998526931,1
28759605,2017-07-31,http://crdd.osdd.net/raghava/thpdb,THPdb,0.998677254,,0,THPdb,0.998677254,1
29432422,2018-02-12,http://crdd.osdd.net/raghava/topicalpdb,TopicalPdb,0.998002231,,0,TopicalPdb,0.998002231,1
22523575,2012-04-16,http://crdd.osdd.net/raghava/tumorhope,TumorHoPe,0.990183711,,0,TumorHoPe,0.990183711,1
24285301,2013-11-26,http://crdd.osdd.net/servers/avpdb,AVPdb,0.996542871,,0,AVPdb,0.996542871,1
26818131,2016-01-28,http://crdd.osdd.net/servers/sirnamod,siRNAmod,0.993242323,,0,siRNAmod,0.993242323,1
36259664,2023-01-01,http://creammist.mtms.dev,CREAMMIST,0.986540794372559,,0,CREAMMIST,0.986540794,1
26855883,2015-09-01,http://cressint.cchmc.org,CressInt,0.996792436,,0,CressInt,0.996792436,1
23668932,2013-05-13,http://crezoo.crt-dresden.de,CreZoo,0.978289962,,0,CreZoo,0.978289962,1
35891797,2022-07-18,http://crispr-surfaceome.siais.shanghaitech.edu.cn/home,CRISPR-Surfaceome,0.986585148743221,,0,CRISPR-Surfaceome,0.986585149,1
31624845,2020-01-01,http://crisprcas.i2bc.paris-saclay.fr,CRISPRCasdb,0.988769293,,0,CRISPRCasdb,0.988769293,1
33010154,2021-01-01,http://crispview.weililab.org,CRISP-view,0.996309042,,0,CRISP-view,0.996309042,1
30598113,2018-12-31,http://crlnc.xtbg.ac.cn,CRlncRNA,0.995219409,,0,CRlncRNA,0.995219409,1
33529633,2021-01-30,http://crmarker.hnnu.edu.cn,CRMarker,0.994199812,,0,CRMarker,0.994199812,1
26556651,2015-11-09,http://crop-PAL.org,cropPAL,0.991583467,crop Proteins with Annotated Locations,0.932682865,cropPAL,0.991583467,1
27173523,2016-05-12,http://crrd.mcw.edu,CRRD,0.799337149,The Chinchilla Research Resource Database,0.876183919,The Chinchilla Research Resource Database,0.876183919,1
32928113,2020-09-14,http://crustybase.org,CrustyBase,0.661278129,,0,CrustyBase,0.661278129,1
31452162,2020-01-01,"http://cryptodb.org/, http://eupathdb.org",CryptoDB,0.997344255,,0,CryptoDB,0.997344255,1
25264971,2014-10-01,http://cs.psych.ac.cn,CS-DEGs,0.965403174,,0,CS-DEGs,0.965403174,1
36031487,2022-08-26,http://cs2search.cmdm.tw,TCSD,0.986133396625519,Taiwan Controlled Substances Database,0.989185810089111,Taiwan Controlled Substances Database,0.98918581,1
24790154,2014-04-29,http://csb.cse.yzu.edu.tw/dbGSH,dbGSH,0.994318962,,0,dbGSH,0.994318962,1
24771658,2014-04-25,http://csb.cse.yzu.edu.tw/RegPhos2,RegPhos,0.992758036,,0,RegPhos,0.992758036,1
23798489,2013-06-22,http://csb.shu.edu.cn/efg,eFG,0.989360213,Electronic resource for Fusarium graminearum,0.876718317,eFG,0.989360213,1
26995712,2016-03-16,http://csbg.cnb.csic.es/odcs,ODCs,0.995768189,Orphan Disease Connections,0.98984336,ODCs,0.995768189,1
24214966,2013-11-07,http://csbl.bmb.uga.edu/DOOR,DOOR,0.986369848,,0,DOOR,0.986369848,1
30764761,2019-02-14,http://csc.columbusstate.edu/carroll/MDB,MDB,0.958996102,,0,MDB,0.958996102,1
"35354826, 25753703, 26286194, 24680503",2022-03-30,http://csdb.glycoscience.ru,CSDB,0.980909228,Carbohydrate Structure Database,0.95511257648468,CSDB,0.980909228,4
