ID,best_name,best_name_prob,best_common,best_common_prob,best_full,best_full_prob,article_count,extracted_url,extracted_url_status,extracted_url_country,extracted_url_coordinates,wayback_url,publication_date,affiliation,authors,grant_ids,grant_agencies,num_citations
37824297,SCIPDb,0.998294741,SCIPDb,0.998294741,Stress Combinations and their Interactions in Plants Database,0.98637678,1,http://www.nipgr.ac.in/scipdb.php,301,India,"(34.085,74.806)",no_wayback,2023-10-12,"National Institute of Plant Genome Research, Aruna Asaf Ali Marg, P.O. Box No. 10531, New Delhi, 110067, India.","Priya P, Patil M, Pandey P, Singh A, Babu VS, Senthil-Kumar M",,"Partial funding from Science and Engineering Research Board, National Institute of Plant Genome Research",36.0
"37833498, 37528331, 36406421",SpaceLID,0.988763779,SpaceLID,0.988763779,Space Life Investigation Database,0.949578717,3,http://bidd.group/spacelid,301,Singapore,"(1.35208,103.82)",http://web.archive.org/web/20240212080137/https://bidd.group/spacelid/,2023-10-13,"Qian Xuesen Collaborative Research Center of Astrochemistry and Space Life Sciences, Institute of Drug Discovery Technology, Ningbo University, Ningbo, 315211, China.; Qian Xuesen Collaborative Research Center of Astrochemistry and Space Life Sciences, Institute of Drug Discovery Technology, Ningbo University, Ningbo, 315211, China.; Qian Xuesen Collaborative Research Center of Astrochemistry and Space Life Sciences, Institute of Drug Discovery Technology, Ningbo University, Ningbo, China.","Wang S, Wang T, Zeng X, Chu X, Zhuoma D, Zhao Y, Chen YZ, Wang S, Wang J, Zeng X, Wang T, Yu Z, Wei Y, Cai M, Zhuoma D, Chu XY, Chen YZ, Zhao Y, Wang J, Wang T, Zeng X, Wang S, Yu Z, Wei Y, Cai M, Chu XY, Chen YZ, Zhao Y",,"the Scientific Research Grant of Ningbo University, the National Natural Science Foundation of China, the Space Exploration Breeding Grant of Qian Xuesen Lab, the Ningbo Top Talent Project; the Space Exploration Breeding Grant of Qian Xuesen Lab, Scientific Research Grant of Ningbo University, Ningbo Top Talent Project",9.0
37889037,SLKB,0.995010316,SLKB,0.995010316,synthetic lethality knowledge base,0.810586548,1,"http://slkb.osubmi.org, http://slkb.docs.osubmi.org","301, 301","United States, Hong Kong","(36.677696,-78.37471), (22.267,114.188)","None, http://web.archive.org/web/20250304015606/https://slkb.docs.osubmi.org/",2024-01-01,"Department of Biomedical Informatics, College of Medicine, The Ohio State University, Columbus, OH 43210, USA.","Gökbağ B, Tang S, Fan K, Cheng L, Yu L, Zhao Y, Li L",,"NCI NIH HHS, Ohio State University",14.0
37889053,scGRN,0.997262836,scGRN,0.997262836,,0,1,http://bio.liclab.net/scGRN,301,Hong Kong,"(22.3193,114.169)",http://web.archive.org/web/20250314073754/https://bio.liclab.net/scGRN/,2024-01-01,"The First Affiliated Hospital & MOE Key Lab of Rare Pediatric Diseases, Hengyang Medical School, University of South China, Hengyang, Hunan, 421001, China.","Huang X, Song C, Zhang G, Li Y, Zhao Y, Zhang Q, Zhang Y, Fan S, Zhao J, Xie L, Li C",,"Research Foundation of the First Affiliated Hospital of University of South China for Advanced Talents, National Natural Science Foundation of China, Clinical Research 4310 Program of the University of South China, Postdoctoral Science Foundation of Heilongjiang Province of China, China Postdoctoral Science Foundation, Natural Science Foundation of Hunan Province, Natural Science Foundation of Hunan Province",17.0
37897340,scATAC-Ref,0.995208287,scATAC-Ref,0.995208287,,0,1,http://bio.liclab.net/scATAC-Ref,301,Hong Kong,"(22.3193,114.169)",http://web.archive.org/web/20250314074647/https://bio.liclab.net/scATAC-Ref/,2024-01-01,"The First Affiliated Hospital & Hunan Provincial Key Laboratory of Multi-omics And Artificial Intelligence of Cardiovascular Diseases, Hengyang Medical School, University of South China, Hengyang, Hunan, 421001, China.","Qian FC, Zhou LW, Zhu YB, Li YY, Yu ZM, Feng CC, Fang QL, Zhao Y, Cai FH, Wang QY, Tang HF, Li CQ",,"Scientific Research Fund Project of Hunan Provincial Health Commission, University of South China, National Natural Science Foundation of China, National Natural Science Foundation of China, Natural Science Foundation of Heilongjiang Province, Hunan Provincial Science and Technology Innovation, Research Foundation of the First Affiliated Hospital of University of South China, Natural Science Foundation of Hunan Province, Special Funds for the Construction of Innovative Provinces in Hunan, Research Foundation of Education Bureau of Hunan Province, National Natural Science Foundation of China, National Natural Science Foundation of China",13.0
37941143,SilkMeta,0.997322798,SilkMeta,0.997322798,,0,1,http://silkmeta.org.cn,200,,,None,2024-01-01,"State Key Laboratory of Resource Insects, Institute of Sericulture and Systems Biology, Southwest University, Chongqing 400715, China.","Lu K, Pan Y, Shen J, Yang L, Zhan C, Liang S, Tai S, Wan L, Li T, Cheng T, Ma B, Pan G, He N, Lu C, Westhof E, Xiang Z, Han MJ, Tong X, Dai F",,"Natural Science Foundation of Chongqing, Natural Science Foundation of Chongqing, China Agriculture Research System of MOF and MARA, National Natural Science Foundation of China, National Natural Science Foundation of China, Special Funding for Postdoctoral Research of Chongqing, China, National Natural Science Foundation of China, China Agriculture Research System of MOF and MARA",14.0
38062357,SingleScan,0.982607126,SingleScan,0.982607126,,0,1,http://cailab.labshare.cn/SingleScan,301,,,None,2023-12-07,"Center of Growth, Metabolism and Aging, Key Laboratory of Bio-Resource and Eco-Environment of Ministry of Education, College of Life Sciences, Sichuan University, Chengdu, 610065, China.","Wang K, Zhang X, Cheng H, Ma W, Bao G, Dong L, Gou Y, Yang J, Cai H",,"Sichuan Science and Technology Program, National Science Foundation of China",2.0
38125297,SCInter,0.994511127,SCInter,0.994511127,comprehensive Single-Cell transcriptome integration database for human and mouse,0.956705987,1,http://bio.liclab.net/SCInter/index.php,301,Hong Kong,"(22.3193,114.169)",http://web.archive.org/web/20240604115956/https://bio.liclab.net/SCInter/index.php,2023-11-15,"School of Medical Informatics, Daqing Campus, Harbin Medical University, Daqing, 163319, China.","Zhao J, Wang Y, Feng C, Yin M, Gao Y, Wei L, Song C, Ai B, Wang Q, Zhang J, Zhu J, Li C",,,2.0
38213885,SoybeanGDB,0.997602046,SoybeanGDB,0.997602046,,0,1,http://venyao.xyz/SoybeanGDB,301,Hong Kong,"(22.3193,114.169)",no_wayback,2023-06-12,"National Key Laboratory of Wheat and Maize Crop Science, College of Life Sciences, Henan Agricultural University, Zhengzhou 450002, China.","Li H, Chen T, Jia L, Wang Z, Li J, Wang Y, Fu M, Chen M, Wang Y, Huang F, Jiang Y, Li T, Zhou Z, Li Y, Yao W, Wang Y",,"Henan Provincial Science and Technology Research Project, Henan Agricultural University, National Natural Science Foundation of China, Natural Science Foundation of Henan Province, Henan Agricultural University, National Natural Science Foundation of China",7.0
38233783,SperMD,0.996752203,SperMD,0.996752203,Sperm Maturation Database,0.973420691,1,http://bio-add.org/SperMD,404,,,no_wayback,2024-01-17,"School of Informatics, National Institute for Data Science in Health and Medicine, Xiamen University, Xiamen, China.","Li Y, Li Q, Wu L, Wang H, Shi H, Yang C, Gu Y, Li J, Ji Z",,"National Key R&amp;D Program of China, National Key R&D Program of China, Major Innovation Project of Research Institute of National Health Commission",6.0
38315776,SpatialTME,0.993097425,SpatialTME,0.993097425,,0,1,http://www.spatialtme.yelab.site,200,,,no_wayback,2024-04-01,"Center for Immune-Related Diseases at Shanghai Institute of Immunology, Ruijin Hospital, State Key Laboratory of Systems Medicine for Cancer, Shanghai Jiao Tong University School of Medicine, Shanghai, P.R. China.","Shi J, Wei X, Xun Z, Ding X, Liu Y, Liu L, Ye Y",,"Provincial Key R&amp;D Programme of Anhui Province, Provincial Key R&amp;D Programme of Anhui Province, the Research Funds of Centre for Leading Medicine and Advanced Technologies of IHM, Shanghai Science and Technology Commission, the Research Funds of Centre for Leading Medicine and Advanced Technologies of IHM, National Key Research and Development Program of China (NKPs), National Natural Science Foundation of China, National Natural Science Foundation of China, National Key Research and Development Program of China, National Natural Science Foundation of China, Shanghai Jiao Tong University 2030 Initiative, the University Synergy Innovation Program of Anhui Province",50.0
38345567,SEPDB,0.99432689,SEPDB,0.99432689,secreted protein database,0.793419525,1,http://sysomics.com/SEPDB,301,China,"(39.911,116.395)",None,2024-02-01,None,"Wang R, Ren C, Gao T, Li H, Bo X, Zhu D, Zhang D, Chen H, Zhang Y",,"National Natural Science Foundation of China, Key R&amp;D Program of China, Basic Research Projects of the Basic Strengthening Program, Basic Research Projects of the Basic Strengthening Program",10.0
38616489,SKM,0.995241066,SKM,0.995241066,Stress Knowledge Map,0.921390235,1,http://skm.nib.si,301,Slovenia,"(46.5554,15.6465)",None,2024-04-15,"Department of Biotechnology and Systems Biology, National Institute of Biology, Večna pot 121, 1000 Ljubljana, Slovenia. Electronic address: carissa.bleker@nib.si.","Bleker C, Ramšak Ž, Bittner A, Podpečan V, Zagorščak M, Wurzinger B, Baebler Š, Petek M, Križnik M, van Dieren A, Gruber J, Afjehi-Sadat L, Weckwerth W, Županič A, Teige M, Vothknecht UC, Gruden K",,"Horizon 2020 Framework Programme, Javna Agencija za Raziskovalno Dejavnost RS, Horizon 2020, Javna Agencija za Raziskovalno Dejavnost RS, Javna Agencija za Raziskovalno Dejavnost RS, Deutsche Forschungsgemeinschaft, Javna Agencija za Raziskovalno Dejavnost RS, Javna Agencija za Raziskovalno Dejavnost RS, Javna Agencija za Raziskovalno Dejavnost RS, Non-US Government Research Support type, Javna Agencija za Raziskovalno Dejavnost RS, Horizon 2020",18.0
38832682,SesameGWR,0.986760557,SesameGWR,0.986760557,Sesame Genomic Web Resource,0.984902034,1,http://backlin.cabgrid.res.in/sesameGWR,"HTTPConnectionPool(host='backlin.cabgrid.res.in', port=80): Max retries exceeded with url: /sesameGWR (Caused by NewConnectionError('<urllib3.connection.HTTPConnection object at 0x7ed4b18f0d30>: Failed to establish a new connection: [Errno -3] Temporary failure in name resolution'))",,,None,2024-12-01,"Division of Agricultural Bioinformatics, ICAR-Indian Agricultural Statistics Research Institute, New Delhi 110012, India.","Avashthi H, Angadi UB, Chauhan D, Kumar A, Mishra DC, Rangan P, Yadav R, Kumar D",,"Department of Biotechnology, Government of India",2.0
38912260,Smoking-diseases correlation database,0.764420986,,0,Smoking-diseases correlation database,0.764420986,1,http://chatgptmodel.shinyapps.io/sdcd,301,United States,"(39.0438,-77.4874)",no_wayback,2024-06-07,"NHC Key Laboratory of Medical Immunology (Peking University), Department of Immunology, School of Basic Medical Sciences, Peking University, Beijing, China.","Chen X, Wang T, Tian Y, Ma Y, Liu Y, Chen H, Hou H, Hu Q, Chu M",,,0.0
38965703,SpadaHC,0.99747628,SpadaHC,0.99747628,,0,1,http://spadahc.ciberisciii.es,301,Canada,"(43.6532,-79.3832)",http://web.archive.org/web/20260106091239/https://spadahc.ciberisciii.es/,2024-07-01,"Hereditary Cancer Program, Catalan Institute of Oncology, Institut d'Investigació Biomèdica de Bellvitge-IDIBELL-ONCOBELL, L'Hospitalet de Llobregat, Barcelona 08908, Spain.","Moreno-Cabrera JM, Feliubadaló L, Pineda M, Prada-Dacasa P, Ramos-Muntada M, Del Valle J, Brunet J, Gel B, Currás-Freixes M, Calsina B, Salazar-Hidalgo ME, Rodríguez-Balada M, Roig B, Fernández-Castillejo S, Durán Domínguez M, Arranz Ledo M, Infante Sanz M, Castillejo A, Dámaso E, Soto JL, de Miguel M, Hidalgo Calero B, Sánchez-Zapardiel JM, Ramon Y Cajal T, Lasa A, Gisbert-Beamud A, López-Novo A, Ruiz-Ponte C, Potrony M, Álvarez-Mora MI, Osorio A, Lorda-Sánchez I, Robledo M, Cascón A, Ruiz A, Spataro N, Hernan I, Borràs E, Moles-Fernández A, Earl J, Cadiñanos J, Sánchez-Heras AB, Bigas A, Capellá G, Lázaro C",,"Department of Research and Universities of the Generalitat de Catalunya and AGAUR, Instituto de Salud Carlos III and Ministerio de Ciencia e Innovación, funded by FEDER funds - a way to build Europe -, CIBER - Consorcio Centro de Investigación Biomédica en Red, CIBER - Consorcio Centro de Investigación Biomédica en Red (CIBERONC)",1.0
39050785,scBlood,0.996929109,scBlood,0.996929109,,0,1,http://bio.liclab.net/scBlood,301,Hong Kong,"(22.3193,114.169)",no_wayback,2024-06-20,"The First Affiliated Hospital & MOE Key Lab of Rare Pediatric Diseases, Hengyang Medical School, University of South China, Hengyang, Hunan 421001, China.","Zhao Y, Yu ZM, Cui T, Li LD, Li YY, Qian FC, Zhou LW, Li Y, Fang QL, Huang XM, Zhang QY, Cai FH, Dong FJ, Shang DS, Li CQ, Wang QY",,,4.0
39126203,SoDCoD,0.99643749,SoDCoD,0.99643749,,0,1,http://fujisawagroup.github.io/SoDCoDweb,301,United States,"(37.7823,-122.391)",no_wayback,2024-08-01,"Laboratory of Cell Signaling, Graduate School of Pharmaceutical Sciences, The University of Tokyo, 7-3-1 Hongo, Bunkyo-ku, Tokyo 113-0033, Japan.","Tabuchi R, Momozawa Y, Hayashi Y, Noma H, Ichijo H, Fujisawa T",,"the ISM Cooperative Research Program, the researcher exchange promotion program of ROIS (Research Organization of Information and Systems), Japan Science and Technology Agency, SERIKA FUND, Japan Society for the Promotion of Science, Japan Agency for Medical Research and Development, the researcher exchange promotion program of ROIS",1.0
39175079,SexAnnoDB,0.998759925,SexAnnoDB,0.998759925,,0,1,http://ccsm.uth.edu/SexAnnoDB,301,,,None,2024-08-22,"School of Life Sciences, Zhengzhou University, Zhengzhou, 450001, China. mengyuanyang@zzu.edu.cn.","Yang M, Feng Y, Liu J, Wang H, Wu S, Zhao W, Kim P, Zhou X",,"NIGMS NIH HHS, NIGMS NIH HHS, China Postdoctoral Science Foundation, Center of Excellence in Applied Computational Science and Engineering, National Institutes of Health, NIH HHS, NIAMS NIH HHS, West China Hospital, Sichuan University, and Sichuan Science and Technology Program, National Science Foundation, National Institutes of Health, NIH HHS",2.0
39315707,scMMO-atlas,0.955179413,scMMO-atlas,0.955179413,,0,1,http://www.biosino.org/scMMO-atlas,403,,,http://web.archive.org/web/20260310010822/https://www.biosino.org/scMMO-atlas/,2025-01-01,"School of Life Sciences, Southern University of Science and Technology, Shenzhen 518055 Guangdong, China.","Cheng W, Yin C, Yu S, Chen X, Hong N, Jin W",,"National Natural Science Foundation of China, National Natural Science Foundation of China, Shenzhen Science and Technology Program, Guangdong Basic and Applied Basic Research Foundation, Key Area Research and Development Program of Guangdong Province, Guangdong Basic and Applied Basic Research Foundation, Shenzhen Science and Technology Program, National Key R&D Program of China, National Key R&amp;D Program of China, National Natural Science Foundation of China",10.0
39380204,SMARTdb,0.998011649,SMARTdb,0.998011649,single-cell multi-omics atlas of reproduction,0.902668732,1,http://smart-db.cn,301,China,"(30.2943,120.1663)",http://web.archive.org/web/20260417003406/https://smart-db.cn/,2024-09-01,"State Key Laboratory of Reproductive Medicine and Offspring Health, School of Public Health, Nanjing Medical University, Nanjing 211166, China.","Liu Z, Yuan Z, Guo Y, Wang R, Guan Y, Wang Z, Chen Y, Wang T, Jiang M, Bian S",,Young Elite Scientists,7.0
39417483,SpatialRef,0.997635067,SpatialRef,0.997635067,,0,1,http://bio.liclab.net/spatialref,301,,,no_wayback,2025-01-01,"The First Affiliated Hospital & National Health Commission Key Laboratory of Birth Defect Research and Prevention, Hengyang Medical School, University of South China, Hengyang, Hunan 421001, China.","Cui T, Li YY, Li BL, Zhang H, Yu TT, Zhang JN, Qian FC, Yin MX, Fang QL, Hu ZH, Yan YX, Wang QY, Li CQ, Shang DS",,"University of South China, Natural Science Foundation of Hunan Province, Science and Technology Innovation Talent Program of Hunan Province of China, Natural Science Foundation of Hunan Province, Research Foundation of the First Affiliated Hospital of University of South China for Advanced Talents, National Natural Science Foundation of China, National Natural Science Foundation of China, National Natural Science Foundation of China",5.0
39420631,scTWAS Atlas,0.953077227,scTWAS Atlas,0.953077227,,0,1,http://ngdc.cncb.ac.cn/sctwas,301,China,"(39.911,116.395)",None,2025-01-01,"National Genomics Data Center, China National Center for Bioinformation, Beijing 100101, China.","Mai J, Qian Q, Gao H, Fan Z, Zeng J, Xiao J",,"National Natural Science Foundation of China, Chinese Academy of Sciences, National Key Research Program of China, Youth Innovation Promotion Association of the Chinese Academy of Sciences, National Natural Science Foundation of China",4.0
